task,method,train_episodes,train_steps,test_episodes,test_steps,fit_s,offline_s,online_ms,TWA,Accuracy,Det. Time,Window,ThresholdStyle,single_step_ms,load,train,fit,score_calibration,score_test,thresholds,metrics,window_calibration,window_test
stacking,rnd_oe,50,2760,800,64883,352.61905808601296,354.9115809710056,1.0763519676420155,0.5906347006559372,0.6525969982147217,0.1246053986251354,1,ct_quantile,,0.1299700420058798,352.4890808619966,7.1820104494690895e-06,2.3654453409835696,71.40148820201284,0.5229928480111994,2.974313906976022,0.0729224559909198,1.5645434854959603
stacking,rnd_oe_and_entropy,5,240,800,64883,389.38534822297515,389.935647173319,2.213867075245171,0.6433939039707184,0.7573848962783813,0.3124634981155395,1/25,ct_quantile,,0.1236800399783532,389.22656604400254,0.035102138994261546,0.5622925419884268,146.72834525600774,0.4197242149966769,56.25069026299752,0.0119935916445683,3.086007812875323
stacking,rnd_oe_and_entropy,10,558,800,64883,403.6291140500107,404.9145425631141,2.21652897426302,0.6481020987033844,0.7614533007144928,0.3253219991922378,1/25,ct_quantile,,0.12202737899497139,403.4721092149848,0.034977456030901445,1.31261951601482,146.85279543799697,0.7368634420272429,55.75713760301005,0.0271910029114223,3.037746000889456
stacking,rnd_oe_and_entropy,20,1041,800,64883,404.8625721579883,407.18002608642564,1.9000712847759704,0.6630023896694184,0.8854903221130371,0.4611402004957199,11/50,tvt_cp_band,,0.1269681839912663,404.6924241289962,0.043179845000849953,2.3687087800062727,126.31004361997475,0.8041418849898037,53.47488935905858,0.0512548515689558,3.027718449855456
stacking,rnd_oe_and_entropy,35,1809,800,64883,413.8609000859724,417.9447683581384,2.2124169349111633,0.6713272988796234,0.8637374997138977,0.3920961946249008,1/5,tvt_cp_band,,0.1202995789935812,413.7050424339832,0.03555807299562721,4.172140769980615,146.57581626999308,0.9089824730181135,56.02787826801068,0.0882724978146142,3.0275682821520604
stacking,rnd_oe_and_entropy,50,2760,800,64883,352.65718263800954,357.30446427338757,1.9014960727714756,0.6534845948219299,0.8430452048778534,0.4545858949422836,11/9,tvt_cp_band,,0.1301737320027314,352.4890808619966,0.03792804401018657,4.7886666849663015,126.47989140899153,1.0493629559932742,56.71411020096275,0.1413850495882797,3.105121719359886
stacking,similarity,5,240,800,64883,0.7219626279838848,0.7465308569080661,0.07283574259847302,0.550103098154068,0.7393666863441467,0.3800944954156875,30,tvt_cp_band,,0.0002102119906339,0.0,0.7217524159932509,0.0307340430153999,6.2864070609794,0.2111707160074729,3.094032701017568,0.0061658140912186,1.5606055739626754
stacking,similarity,10,558,800,64883,0.7695252510020508,0.8198408359021413,0.07295459512466401,0.5729047894477844,0.7779381990432739,0.4117650091648102,3,tvt_cp_band,,0.0001916470064315,0.0,0.7693336039956193,0.0649657869944349,6.27108613398741,0.370288750011241,3.032109288003994,0.0146502020943444,1.5375731385138351
stacking,similarity,20,1041,800,64883,1.0965999249892775,1.174960513075348,0.07328193533630781,0.6718721985816956,0.8167157948017121,0.2908173009753227,4,tvt_cp_band,,0.000203548988793,0.0,1.0963963760004845,0.1040934619959443,6.283987039991189,0.401332563982578,2.9762659260013606,0.0257328739098738,1.5292352295655292
stacking,similarity,35,1809,800,64883,0.8276776309940033,0.9583495819824749,0.06937516834772167,0.6942088961601257,0.8044444859027863,0.2297925993800163,5,ct_quantile,,0.0001999779778998,0.0,0.8274776530161034,0.1737762999837286,5.965422734996537,0.432736565999221,2.8748263939924072,0.0431043489952571,1.4641536870913114
stacking,similarity,50,2760,800,64883,0.8365993869956583,1.0467683481110726,0.0731968419086678,0.7042313039302825,0.8509835064411163,0.3124625951051712,20,ct_quantile,,0.0002128630003426,0.0,0.8363865239953157,0.2806413559883367,6.340202247025445,0.5208471369987819,3.11807046100148,0.0704723948729224,1.5909715534653517
stacking,tc,5,240,800,64883,0.00026236101984969737,0.2125293398275971,0.7808840400564028,0.6188685894012451,0.7450990080833435,0.3363833963871002,3,ct_quantile,,0.0002556430117692,0.0,6.718008080497384e-06,0.2183093630010262,52.2433404730109,0.2113562750164419,3.515546690992778,0.0060423841932788,1.5772413020313252
stacking,tc,10,558,800,64883,0.00029356603045013367,0.5167775038862602,0.7970304103399675,0.6189265072345733,0.7410195052623749,0.3435879021883011,3,ct_quantile,,0.000286529015284,0.0,7.037015166133642e-06,0.5305163789889775,53.26665381999919,0.3713868700142484,3.372524888982298,0.0140324411331675,1.5529297059110831
stacking,tc,20,1041,800,64883,0.0002526329772080878,0.8942993008240593,0.785204941964487,0.6337962985038758,0.8375419914722443,0.4100283026695251,2,tvt_cp_band,,0.0002465559809934,0.0,6.076996214687824e-06,0.9201587470015512,52.48840045198449,0.40214752900647,3.4232381589827128,0.0261120791547,1.541948202502681
stacking,tc,35,1809,800,64883,0.0002653150004334735,1.6362680878373794,0.7720353355516731,0.6368319988250732,0.8816497027873993,0.5084035992622375,9,tvt_cp_band,,0.0002589630021248,0.0,6.351998308673501e-06,1.681904595985543,51.62540645999252,0.440928100986639,3.4714600300067104,0.045901823148597,1.5334377833933104
stacking,tc,50,2760,800,64883,0.0002596620179246366,2.4010285486874636,0.7855851174308848,0.636211097240448,0.875429505109787,0.5219808936119079,9,tvt_cp_band,,0.0002531110076233,0.0,6.551010301336646e-06,2.4716092009912245,52.57969433499966,0.516679305001162,3.5091836520005018,0.0708403143216855,1.6085751607315617
